year,StateCode,CountyCode,workers,medianHouseIncome,medianFamilyIncome,medianNonFamIncome,medianWorkerIncome
2015,22,073,69824,36709,49278,23096,27472
2015,22,079,59855,43222,52052,25698,26119
2015,22,097,32232,30286,41790,18781,23512
2015,22,103,124195,63180,74707,30997,35246
2015,22,105,62646,42962,60091,25379,25744
2015,22,109,49376,41786,56827,22210,30337
2015,23,001,56632,50338,60671,27320,30338
2015,23,003,32004,36596,53280,18199,26275
2015,23,005,163660,64215,82817,37667,32180
2015,23,011,60639,51335,62890,31148,31031
2015,23,019,74784,44173,59355,22750,25857
2015,23,031,111558,61613,72222,37523,31023
2015,24,001,30775,38281,51938,22690,23158
2015,24,003,316488,91230,102426,60710,44820
2015,24,005,441790,68775,85259,45305,40289
2015,24,009,50645,106247,120327,71059,47517
2015,24,013,90393,84887,102431,37987,41797
2015,24,015,53345,70676,85342,42786,41753
2015,24,017,83263,88700,100966,57251,48680
2015,24,021,138304,83819,101203,45749,41721
2015,24,025,135187,78050,91523,41752,41586
2015,24,027,175565,110892,128398,67348,54665
2015,24,031,587446,98917,118567,60688,47880
2015,24,033,514095,76741,87493,55474,37477
2015,24,037,59114,85163,98119,61336,50807
2015,24,043,71100,55979,69117,34776,33108
2015,24,045,53155,54781,68103,34160,29800
2015,24,510,301809,44165,53340,31431,32248
2015,25,001,111226,66102,81817,40825,33852
2015,25,003,68106,50765,65297,28791,28827
2015,25,005,299431,60183,76300,32460,35038
2015,25,009,422461,68455,90231,37615,36522
2015,25,011,38968,58613,70099,37029,31237
2015,25,013,235142,51514,65751,31888,31152
2015,25,015,91239,60583,88316,38099,26116
2015,25,017,903267,90267,111610,52100,45538
2015,25,021,391791,94039,118808,47606,47582
2015,25,023,275160,75080,91464,39044,37198
2015,25,025,454060,56771,62969,48915,35026
2015,25,027,438090,65753,84077,35202,37195
2015,26,005,54322,55250,62208,33685,31578
2015,26,017,50263,46560,57331,27221,27902
2015,26,021,76736,46649,57732,30055,28748
2015,26,025,61233,43084,52055,25319,26055
2015,26,037,39794,63764,78253,36079,32110
2015,26,045,55160,56005,72691,36802,31330
2015,26,049,187621,44025,54952,28423,26748
2015,26,055,49741,55013,70145,32580,29046
2015,26,065,147714,47082,64996,31130,23087
2015,26,073,36775,40838,61836,22365,15306
2015,26,075,69780,50783,59210,31082,30378
2015,26,077,141062,52164,68269,31233,27259
2015,26,081,342005,54340,66321,33480,29413
2015,26,087,41056,57762,65722,30646,30425
2015,26,091,44589,48279,56102,30856,25781
2015,26,093,99208,76455,88383,40980,38951
2015,26,099,445189,54640,67744,34426,31656
2015,26,103,32370,48259,59638,29471,22360
2015,26,111,41909,59292,69639,32931,32165
2015,26,115,73241,54396,71210,29623,32115
2015,26,121,78860,47453,56302,27948,26405
2015,26,125,660930,69998,90742,40607,39582
2015,26,139,147854,61012,73106,29727,30159
2015,26,145,90306,43383,53636,26071,25252
2015,26,147,77701,51127,64625,28949,27905
2015,26,155,32955,51839,60771,29119,30395
2015,26,159,35651,48034,60704,28183,28910
2015,26,161,192500,61977,88162,37916,28638
2015,26,163,806406,41557,52657,26634,27574
2015,27,003,195143,73382,83720,42466,39790
2015,27,013,39837,48350,70304,27594,22616
2015,27,019,57364,92653,104641,43582,44144
2015,27,037,238692,77196,91332,46971,40795
2015,27,053,713933,68935,92186,43485,38148
2015,27,109,83194,69973,87882,35046,37851
2015,27,123,294913,57384,75310,39183,31770
2015,27,131,36656,57323,74110,35318,27376
2015,27,137,105032,50124,68121,29699,27119
2015,27,139,80477,92506,101214,39287,41789
2015,27,141,50096,80088,91054,44911,37442
2015,27,145,89179,55030,67421,34561,28165
2015,27,163,137851,87995,101712,47578,41133
2015,27,171,73400,76306,86116,36834,40194
2015,28,033,90710,60394,72345,32558,34996
2015,28,035,35669,33779,45276,19722,21835
2015,28,047,96576,42297,48591,31381,27281
2015,28,049,112726,39002,49582,24127,26320
2015,28,059,62360,45596,59477,24098,28793
2015,28,067,29235,32856,41811,18894,26313
2015,28,075,35933,37676,44014,22541,25358
2015,28,081,42054,39581,53176,20056,26479
2015,28,089,54451,67907,85509,36245,38672
2015,28,121,76339,57500,71592,33798,34189
2015,29,019,94449,50520,72446,28222,27552
2015,29,021,45920,49302,60612,32472,25785
2015,29,031,39410,49731,67464,30999,25175
2015,29,037,52465,62561,74952,31362,32219
2015,29,043,39063,53730,61487,27947,29738
2015,29,047,128412,65090,79292,38360,36086
2015,29,051,38283,56855,76383,32634,33000
2015,29,071,51977,48694,60470,25408,29549
2015,29,077,145155,43675,54787,30261,26088
2015,29,095,355256,48212,62387,31657,31865
2015,29,097,61027,44314,52425,29176,28643
2015,29,099,118901,58704,66490,30321,31399
2015,29,165,53579,70837,85916,41866,40549
2015,29,183,218170,73116,86886,40677,37165
2015,29,187,29237,42863,51125,29918,26561
2015,29,189,532929,61516,80063,36615,34540
2015,29,510,168400,38397,49992,30707,29839
2015,30,013,41364,45606,59578,23464,27343
2015,30,029,45257,46899,59165,25080,29103
2015,30,031,59517,57535,77033,35909,26042
2015,30,049,33643,58796,72106,37394,31395
2015,30,063,63512,42815,66801,27761,23162
2015,30,111,83164,58026,67966,36547,32470
2015,31,055,296706,58359,75759,35794,33712
2015,31,109,172808,53807,74424,33548,28964
2015,31,153,97887,73518,86129,37154,37035
2015,32,003,1070991,51552,61465,34384,30737
2015,32,031,235887,56382,69707,35874,30481
2015,33,005,41057,61780,80009,36107,32068
2015,33,009,48361,58183,75081,40189,31316
2015,33,011,231861,74323,89320,42917,39296
2015,33,013,79901,68566,83395,35159,35307
2015,33,015,183093,87960,101214,51305,42268
2015,33,017,70254,61563,80648,33938,30209
2015,34,001,144653,54052,67976,32441,30261
2015,34,003,500157,89023,111043,47583,48229
2015,34,005,244190,74800,90913,43795,40535
2015,34,007,268370,65025,82252,36244,36570
2015,34,009,46622,57116,74698,31039,30068
2015,34,011,70332,51315,59241,27353,24649
2015,34,013,413368,52041,68965,30107,32494
2015,34,015,154942,77565,91597,38317,40783
2015,34,017,381681,60530,63131,47370,36551
2015,34,019,68865,102122,124790,61659,51545
2015,34,021,194659,72417,93880,40185,35684
2015,34,023,427565,78643,94268,42020,42661
2015,34,025,330756,87092,110628,41322,42007
2015,34,027,277158,101661,125586,55132,51492
2015,34,029,274965,63765,78419,35362,35058
2015,34,031,241140,55954,71549,29162,31716
2015,34,033,31803,68830,89802,34383,36931
2015,34,035,183901,98440,122262,53571,50698
2015,34,037,81213,85086,100647,50204,40941
2015,34,039,297426,71163,82453,40096,35365
2015,34,041,59863,71277,89905,40058,35689
2015,35,001,334442,47747,60892,30967,28128
2015,35,005,-999999999,38044,46456,19031,24530
2015,35,013,97196,39902,42416,28758,21569
2015,35,025,31179,56260,63511,26943,29020
2015,35,031,30827,28212,35430,12750,18167
2015,35,035,26721,36142,51496,22813,20150
2015,35,043,66561,63598,69303,32685,31228
2015,35,045,55618,49613,57063,26821,26749
2015,35,049,75032,55676,68311,36608,31637
2015,35,061,32293,42092,50881,21084,26103
2015,36,001,168029,57042,82418,36151,32432
2015,36,005,672903,35176,40493,21428,25847
2015,36,007,95770,46152,61859,28128,25794
2015,36,009,35831,40016,51965,25353,26062
2015,36,011,40367,53146,65139,33933,31379
2015,36,013,62024,44460,60238,25369,24851
2015,36,015,40986,53119,67329,30538,30979
2015,36,019,37398,45377,60249,34001,25150
2015,36,027,151225,71864,89542,40317,35021
2015,36,029,474532,52214,71912,30269,32510
2015,36,045,59290,51107,58924,31789,27078
2015,36,047,1330964,51141,56737,37307,34144
2015,36,051,30230,53441,72801,25717,31112
2015,36,053,35065,60286,72399,38492,33220
2015,36,055,393987,54077,71635,33645,31519
2015,36,059,719110,101830,119068,48409,45511
2015,36,061,968202,75575,92144,65985,55011
2015,36,063,106600,48160,65718,26635,31369
2015,36,065,107288,48023,60891,31079,29808
2015,36,067,239435,57365,74418,36166,34036
2015,36,069,57490,57711,73654,38018,32287
2015,36,071,184723,73031,89909,39592,37172
2015,36,075,57958,49767,58298,28969,26658
2015,36,079,53723,90538,110737,47486,41917
2015,36,081,1230643,60422,66403,42407,33346
2015,36,083,87198,60810,80518,34148,35475
2015,36,085,220618,71622,82709,32094,42720
2015,36,087,159602,85392,99614,43783,39235
2015,36,089,47257,42144,54345,24785,24529
2015,36,091,123953,75761,86408,49037,40965
2015,36,093,76829,61108,80631,37056,32859
2015,36,101,44999,47146,58591,29287,30382
2015,36,103,784418,88340,104428,44771,40799
2015,36,105,34732,51761,67658,29154,30254
2015,36,109,53041,58084,84422,32700,24671
2015,36,111,91370,59758,75160,36421,31073
2015,36,113,32365,57541,74825,27881,29434
2015,36,117,46605,50561,60016,33582,31056
2015,36,119,508877,86108,111084,45780,42535
2015,37,001,79259,39541,52316,26384,24764
2015,37,019,51493,46640,62451,25720,23810
2015,37,021,125937,44619,55748,31561,26892
2015,37,023,40547,42970,52842,21774,25873
2015,37,025,100835,56853,67091,28644,31568
2015,37,027,38820,38708,49085,23626,24505
2015,37,031,33969,51048,65255,33467,29952
2015,37,035,71889,40450,53711,23765,28812
2015,37,037,34056,55642,69832,31049,30454
2015,37,045,45403,38885,49321,21812,27087
2015,37,049,50686,48145,59878,27496,26645
2015,37,051,159830,42107,50720,28714,26130
2015,37,057,79937,46150,57447,23942,29679
2015,37,063,166919,53495,71237,38685,30935
2015,37,067,182879,46477,63140,30057,30077
2015,37,071,99755,44293,52731,25879,29806
2015,37,081,260858,47786,59730,31053,30072
2015,37,085,57852,48960,59266,30000,30660
2015,37,089,50681,47021,67663,26827,30773
2015,37,097,87394,55949,69602,32012,31375
2015,37,101,92787,52234,59861,32389,30751
2015,37,109,40654,46884,61195,26890,29899
2015,37,119,574643,56883,73344,41100,33889
2015,37,125,43378,51547,62933,36712,31545
2015,37,127,46116,42718,58272,23547,25833
2015,37,129,113764,52685,68481,31748,27043
2015,37,133,99852,45832,50251,31624,24798
2015,37,135,78737,61164,94073,32166,27672
2015,37,147,92569,41453,58292,23908,25404
2015,37,151,70336,42347,52877,22826,28834
2015,37,155,51803,31558,39395,15225,25812
2015,37,157,40574,38241,52354,19932,28315
2015,37,159,66286,45320,53061,28908,27008
2015,37,161,27957,35594,44692,18792,26334
2015,37,171,30682,37337,53090,18632,28316
2015,37,179,115157,71729,82075,36041,35972
2015,37,183,557091,70533,85729,44243,37237
2015,37,191,59090,40361,54132,25283,26175
2015,37,193,31061,40919,49970,19847,26436
2015,37,195,38148,41204,51358,24972,29141
2015,38,015,53351,65079,91219,38121,39980
2015,38,017,100309,53728,77966,30586,31358
2015,38,035,42001,51264,71586,32990,26238
2015,38,101,42470,62631,82650,39671,34831
2015,39,003,52704,50332,59517,24772,27463
2015,39,007,42923,44511,52170,27052,27186
2015,39,009,29739,36511,53939,21458,12793
2015,39,013,31425,46113,57141,25797,28745
2015,39,017,187670,58785,73807,31317,31029
2015,39,023,65785,47963,61922,25077,27254
2015,39,025,104348,62054,74653,32198,35704
2015,39,029,49514,41887,56201,22152,26474
2015,39,035,639797,45297,60967,29835,30680
2015,39,041,102154,96410,112100,38926,48402
2015,39,043,38382,47544,56962,30945,29438
2015,39,045,76006,61291,70559,27178,32066
2015,39,049,686663,53882,67131,38236,31440
2015,39,055,49372,75895,88119,37240,36688
2015,39,057,86725,59803,77826,36755,30376
2015,39,061,421183,50990,69941,31754,31447
2015,39,063,40729,54709,67932,29650,30711
2015,39,081,30969,44194,57917,23795,26647
2015,39,085,125097,60810,74884,37495,35711
2015,39,089,86544,59883,71295,28356,31368
2015,39,093,149788,52373,65699,34424,30109
2015,39,095,215785,42594,60002,28064,27790
2015,39,099,112881,41910,56610,24257,25801
2015,39,101,27743,40607,51157,24112,25982
2015,39,103,96289,69989,87152,34501,35383
2015,39,109,53344,49156,62207,27653,30150
2015,39,113,261477,46561,58371,30584,29243
2015,39,119,41060,42815,55480,24985,27362
2015,39,133,85360,52835,64049,29996,26286
2015,39,139,55108,45155,57093,31226,27158
2015,39,141,33481,44907,56439,26121,28660
2015,39,145,30778,35833,46747,21219,29432
2015,39,151,196723,48819,61187,29255,27654
2015,39,153,281406,51309,70807,29587,31534
2015,39,155,94739,42368,57616,24962,26963
2015,39,157,45183,47331,62045,24793,28545
2015,39,165,116122,81017,94199,43038,43314
2015,39,169,60157,52760,65263,30907,29459
2015,39,173,72155,57027,73119,29741,28438
2015,40,017,67871,62045,71347,32739,31306
2015,40,027,146062,59336,70671,35392,30647
2015,40,031,65986,47587,58306,29369,24949
2015,40,037,32056,46665,55047,23277,31276
2015,40,101,27807,41016,52876,20161,27119
2015,40,109,388751,49693,62326,31875,30128
2015,40,119,38497,39840,53744,20456,21098
2015,40,125,31253,43317,50543,24617,23731
2015,40,131,46807,63041,72012,31741,33303
2015,40,143,333537,51287,64161,33103,30840
2015,40,145,39053,57319,66690,30037,32435
2015,41,003,44732,52852,79763,29671,23032
2015,41,005,210235,69629,84978,39991,35460
2015,41,017,87576,57373,66076,39850,29622
2015,41,019,43571,41428,49439,25379,25799
2015,41,029,97918,43948,55911,26567,25499
2015,41,033,35416,41493,50844,24166,23850
2015,41,035,28948,43952,50016,26901,25590
2015,41,039,179081,47318,60797,27436,24029
2015,41,043,54662,47527,56652,25310,30275
2015,41,047,159563,52047,63797,32088,26015
2015,41,051,449436,59231,74941,41612,31067
2015,41,053,38189,54970,64137,34242,26759
2015,41,059,36457,49472,50587,34607,24458
2015,41,067,307338,70447,82366,41818,35933
2015,41,071,49851,51084,59161,33489,26058
2015,42,001,52995,61023,71055,32327,31018
2015,42,003,661118,54467,75053,31009,34416
2015,42,005,31112,44477,55485,25480,30130
2015,42,007,86710,50128,63807,28349,30630
2015,42,011,218083,56122,68232,31724,31401
2015,42,013,59395,45432,61768,24541,30650
2015,42,017,344987,80575,100499,41520,41472
2015,42,019,98531,68848,83961,34245,35450
2015,42,021,62945,44179,60935,24519,26642
2015,42,025,30626,57387,67590,28811,31289
2015,42,027,81538,56337,78211,31837,23553
2015,42,029,281848,90503,108886,45565,43429
2015,42,033,35520,44666,54977,20652,27230
2015,42,037,31002,42599,56731,23791,26369
2015,42,039,40650,46574,55843,23901,27174
2015,42,041,131533,63890,78742,38416,33315
2015,42,043,141874,54232,65837,35840,32875
2015,42,045,297328,67584,85909,39651,35592
2015,42,049,136168,47386,60487,29905,28977
2015,42,051,57469,40495,55625,20875,30357
2015,42,055,77872,57960,67634,31642,32318
2015,42,063,40465,46990,61386,23354,22560
2015,42,069,106074,48518,64494,26669,30758
2015,42,071,279758,59262,70024,32632,30922
2015,42,073,40260,42921,54761,24643,29478
2015,42,075,70437,52571,66524,31457,30684
2015,42,077,186759,56452,68554,39037,31317
2015,42,079,160079,50301,62562,27664,30388
2015,42,081,58726,51455,63250,26395,27906
2015,42,085,51875,47051,61378,27299,26278
2015,42,089,85296,57318,70283,34479,29428
2015,42,091,446782,83254,101232,47130,42389
2015,42,095,156919,62436,73813,33514,31717
2015,42,097,43129,44989,56855,24957,30179
2015,42,101,759505,41233,49309,30649,30188
2015,42,107,66284,45810,56738,25706,30944
2015,42,111,34545,43660,52791,23961,28023
2015,42,125,105582,58085,75309,31840,32320
2015,42,129,180357,53540,67368,30159,32020
2015,42,133,234654,58409,70532,38187,31709
2015,44,003,94773,65931,86926,38441,39780
2015,44,005,45086,66026,93545,39980,35581
2015,44,007,325026,50565,66164,31067,32345
2015,44,009,70445,72453,92732,41822,32795
2015,45,003,78853,47219,57390,28489,28899
2015,45,007,92343,43558,57650,23479,26849
2015,45,013,83867,60257,68491,32455,26489
2015,45,015,102726,56548,64465,35587,31158
2015,45,019,207736,57079,76099,40299,32758
2015,45,031,29738,33922,46590,15540,25150
2015,45,035,75374,54521,70061,33766,31507
2015,45,041,65810,40883,52394,25420,26310
2015,45,045,244289,51908,64494,31301,30295
2015,45,047,33728,43218,53033,27008,24082
2015,45,051,146495,47541,56997,28768,23109
2015,45,057,38934,45676,53915,30747,30314
2015,45,059,31358,39474,48211,20160,26443
2015,45,063,145404,55227,70069,33911,32157
2015,45,073,32302,43266,54896,24692,24635
2015,45,075,37113,38596,48283,20045,25434
2015,45,077,55315,42449,60070,22533,24172
2015,45,079,220709,51301,67660,33994,26216
2015,45,083,143500,45125,58112,26359,27069
2015,45,085,50965,41169,47278,25646,25434
2015,45,091,131456,56359,70343,30786,31896
2015,46,099,102988,54918,70858,33098,31452
2015,46,103,57654,52611,66511,32041,28594
2015,47,001,35236,42744,56947,23822,26297
2015,47,009,62935,49134,61582,29293,27393
2015,47,011,49845,42922,56409,22678,25755
2015,47,037,383427,52026,61990,40351,31035
2015,47,059,30359,34768,45699,19866,25352
2015,47,065,177543,48580,63787,28531,29707
2015,47,093,239285,52229,66630,31470,30035
2015,47,113,47391,47801,55916,30132,26870
2015,47,119,43168,50707,58368,29186,30489
2015,47,125,97123,48659,57048,34395,30136
2015,47,141,33465,40623,47192,20767,25500
2015,47,147,33037,53204,58498,30803,31159
2015,47,149,163661,60043,70377,36947,31503
2015,47,155,51100,42107,55513,26506,23318
2015,47,157,474991,47083,59073,30760,28512
2015,47,163,70744,42012,53011,22431,26517
2015,47,165,92204,59753,73510,33199,32149
2015,47,179,60938,45484,56407,26787,25877
2015,47,187,110032,102881,114035,51502,50604
2015,47,189,65300,64476,72691,36152,35062
2015,48,005,39581,49768,54882,23664,25176
2015,48,021,37168,63129,75918,30305,31290
2015,48,027,163436,48908,56780,30318,26153
2015,48,029,928528,52286,60897,34808,29157
2015,48,037,38706,40662,48694,21349,27423
2015,48,039,172809,71251,86465,37939,41124
2015,48,041,108939,44270,70350,27285,21388
2015,48,061,166983,34074,36872,18935,20665
2015,48,085,491218,86217,101524,49889,46422
2015,48,091,59740,67363,81296,40394,32113
2015,48,099,35384,45998,56221,29334,27414
2015,48,113,1324340,51799,58236,40926,30496
2015,48,121,438109,75649,90593,44720,38516
2015,48,135,79368,65454,71424,40436,33225
2015,48,139,82639,68095,75583,36231,36066
2015,48,141,386463,43692,49059,27243,25426
2015,48,157,362971,95389,105944,50574,45615
2015,48,167,164010,69190,82879,42656,37405
2015,48,181,62843,48126,61867,25494,26935
2015,48,183,58885,47727,56322,32386,26438
2015,48,187,73735,64343,72980,35572,32120
2015,48,201,2338253,56629,64008,40330,31913
2015,48,203,29778,42958,53557,24180,26709
2015,48,209,103899,58870,78580,35140,28549
2015,48,213,34577,47906,56510,22436,30189
2015,48,215,339376,35730,38222,21756,20765
2015,48,231,40344,46048,52479,26743,29335
2015,48,245,112980,48005,58499,26911,31491
2015,48,251,74756,58758,66610,26195,34671
2015,48,257,56157,58141,71591,29570,32037
2015,48,291,33011,55152,60266,24861,35860
2015,48,303,149145,47897,60346,30109,24332
2015,48,309,117559,46602,56961,24834,25325
2015,48,329,85957,81064,95626,42020,42382
