CountyCode,StateCode,Year,medianFamilyIncome,medianHomeVal,medianHouseIncome,medianHouseholdCosts,medianNonFamIncome,medianRealEstateTax,medianWorkerIncome,population,totalHouses,workers,meanIncome,medianAge,medianIncome,povertyPop,StateAndCounty
041,39,2014,115758,263700,96949,1448,42412,4834,48728,189113,53396,100608,66615,38,66615,5249,2976
043,39,2014,63969,128100,48734,804,32629,1758,28287,75828,21060,38806,31492,44.4,31492,4581,2977
045,39,2014,73532,163000,59933,996,27962,2271,32100,150381,38353,74029,55316,39.6,55316,6102,2978
049,39,2014,67147,153000,53180,973,36850,3211,31515,1231393,259303,679335,486877,34,486877,102150,2979
055,39,2014,80416,211400,72001,1089,41669,3267,37053,94295,28364,48932,35450,44.1,35450,3163,2980
057,39,2014,79420,159000,58396,952,34053,2907,31548,163820,42940,83917,64527,37.9,64527,11803,2981
061,39,2014,66703,140000,48770,879,29667,2555,31176,806631,189088,425485,335137,36.7,335137,70842,2982
063,39,2014,60584,128400,50898,773,29130,1544,30477,75337,21779,38919,31747,39.6,31747,4896,2983
081,39,2014,49500,85700,40293,582,20990,906,26773,67694,18639,30038,27447,44.6,27447,6448,2984
085,39,2014,71199,145200,58721,903,36346,2588,32213,229230,70531,125213,95116,43.8,95116,9253,2985
089,39,2014,71872,158600,57654,885,30533,2137,31679,169390,46417,88805,65290,40.7,65290,10071,2986
093,39,2014,65795,136800,52082,843,29443,2206,30058,304216,80866,150901,116551,41.5,116551,17471,2987
095,39,2014,55850,107200,42132,761,26318,2089,27131,435286,106511,217885,176302,38.3,176302,40657,2988
099,39,2014,52355,98000,41134,653,24748,1462,25713,233204,66528,114231,96868,43.6,96868,18378,2989
101,39,2014,49260,95100,39233,714,26275,1198,23503,65720,16422,28041,24346,41.5,24346,5549,2990
103,39,2014,79470,174800,67969,1038,37722,2690,35369,176029,53757,96667,66081,41.3,66081,2671,2991
109,39,2014,60756,135200,51087,810,31020,1673,31156,103900,28263,53079,41339,41.5,41339,4642,2992
113,39,2014,57461,106300,42644,797,28429,2351,27411,533116,133854,263095,221744,39.8,221744,43807,2993
119,39,2014,53549,111200,41230,687,21732,1287,26247,85818,21829,38684,33921,40.6,33921,6931,2994
133,39,2014,70171,149000,51275,859,29091,2114,25721,161882,42178,90856,61796,38,61796,10162,2995
139,39,2014,53667,100400,41548,663,23141,1438,23468,121942,32575,53922,47378,41.7,47378,7792,2996
141,39,2014,52520,106400,40764,676,23754,1235,27862,77159,18354,33562,27569,40.4,27569,5725,2997
145,39,2014,53872,93600,38233,579,19373,1066,29863,77258,20842,30735,30790,39.7,30790,9179,2998
151,39,2014,58842,124400,47713,744,26590,1716,28055,375736,100958,189668,149011,41.9,149011,22497,2999
153,39,2014,62227,129300,50365,831,30816,2406,30301,541943,143927,283356,221568,40.8,221568,32582,3000
155,39,2014,53436,98500,43039,631,26355,1433,27858,205175,61001,94443,86855,43.9,86855,19259,3001
157,39,2014,56598,107800,46253,692,23168,1271,26536,92788,25978,46645,37516,41.1,37516,4682,3002
165,39,2014,85329,188700,71731,1168,40020,2958,40007,221659,59838,111071,79096,39.3,79096,4263,3003
169,39,2014,55864,139900,49988,728,26293,1920,28631,115537,31079,55775,42830,38.5,42830,7515,3004
173,39,2014,72452,147500,54402,850,26466,2339,25176,129590,33452,70257,50731,34.3,50731,7893,3005
017,40,2014,75803,146700,68552,976,43378,1535,35560,129582,33939,69015,44093,35.6,44093,3883,3006
027,40,2014,72535,147900,58286,933,31929,1661,30144,269908,66072,142978,100767,33.5,100767,19752,3007
031,40,2014,56954,120300,47235,830,31665,1146,26109,125033,22883,60756,41156,32,41156,7160,3008
037,40,2014,54937,102000,47286,674,25351,792,30922,70632,20528,32517,26529,40.9,26529,4674,3009
101,40,2014,48967,89500,42756,620,26234,620,25178,69966,17047,29624,26016,38,26016,5775,3010
109,40,2014,59634,136000,48183,826,31694,1446,27567,766215,168539,386949,293079,34.3,293079,62491,3011
119,40,2014,54838,136900,38642,744,20946,1292,20498,80264,15143,38678,29934,27.5,29934,12025,3012
125,40,2014,54169,113600,46839,667,25329,771,25491,71811,16802,31918,25733,37.6,25733,4463,3013
131,40,2014,64911,145500,55626,847,26613,1225,31807,89815,26227,44840,33586,39.3,33586,3720,3014
143,40,2014,62238,140000,50460,865,33355,1509,30877,629598,148372,327319,248907,35.4,248907,38692,3015
145,40,2014,66406,141600,59170,891,33077,1224,34543,75702,21340,37761,27368,38.5,27368,3233,3016
003,41,2014,84773,265800,52486,938,25293,3123,21066,86316,18509,43769,33904,31.8,33904,9894,3017
005,41,2014,80175,302300,65316,1217,37396,3350,35457,394972,103417,205384,149910,41.5,149910,16543,3018
017,41,2014,62050,257200,52006,1027,27797,2494,27223,170388,43461,85027,66218,42.2,66218,6894,3019
019,41,2014,53260,171200,42000,768,22184,1453,24196,106972,29993,44800,43290,47.3,43290,6425,3020
029,41,2014,51974,222900,44918,931,28298,2115,23940,210287,51685,97553,83131,42.8,83131,15135,3021
033,41,2014,45058,213100,36870,802,25020,1303,20772,83599,21896,31815,33486,46.8,33486,7093,3022
035,41,2014,47248,152000,39148,705,26709,1113,24840,65455,16614,28280,26377,42.4,26377,5466,3023
039,41,2014,57152,214700,44877,933,27236,2301,23281,358337,86197,176884,145732,39.9,145732,32152,3024
043,41,2014,53401,167400,43428,889,27672,2184,26727,119356,30662,54408,45907,40.7,45907,10796,3025
047,41,2014,54357,182900,48620,894,29698,2355,24280,326110,68047,152323,114484,36.3,114484,25009,3026
051,41,2014,68732,290400,53660,1166,36237,3362,30266,776712,163101,437055,313812,36.8,313812,65555,3027
053,41,2014,68559,220100,51893,1003,25532,2422,24468,77916,17684,37980,27487,36.7,27487,5324,3028
059,41,2014,56335,139700,44402,705,25727,1632,23825,76705,16032,33333,26895,36.3,26895,5642,3029
067,41,2014,77054,291500,66136,1232,42949,3425,34459,562998,124079,300255,209426,36.3,209426,25610,3030
071,41,2014,63098,222900,52255,1053,35732,2300,24968,101758,22372,47648,34072,38.4,34072,8250,3031
001,42,2014,71646,190700,61543,994,30693,2715,29888,101714,29094,52101,38748,43.4,38748,6513,3032
003,42,2014,72947,133500,52400,844,31240,2796,32522,1231255,343291,659431,530977,41,530977,77227,3033
005,42,2014,58431,89400,44946,605,27354,1571,30788,67785,21707,32725,28351,45.6,28351,5005,3034
007,42,2014,66227,119600,51222,731,26478,2048,31566,169392,50292,85074,68555,44.9,68555,8366,3035
011,42,2014,66774,168600,56059,971,29509,3398,31148,413691,107124,217005,152908,40.1,152908,25413,3036
013,42,2014,60810,112500,44019,665,24175,1282,25360,125955,35525,61984,49678,43.1,49678,7797,3037
017,42,2014,95626,311000,77917,1404,40799,4619,40905,626685,174020,348434,232629,43.5,232629,17603,3038
019,42,2014,77071,179700,60782,829,30339,2328,34960,185943,56665,97809,76410,43,76410,5860,3039
021,42,2014,58447,88800,43224,605,21549,1276,27098,137732,41971,64080,57004,44.9,57004,8138,3040
025,42,2014,56248,124600,50023,937,31025,2622,29708,64441,21272,32480,26015,44.9,26015,2462,3041
027,42,2014,72661,198500,51367,950,25303,2573,22894,158742,34440,78107,57583,30.5,57583,17788,3042
029,42,2014,106766,325500,85373,1478,46924,4763,42235,512784,141327,281058,186144,40.6,186144,16558,3043
033,42,2014,51184,87100,39592,593,21647,1216,23470,81191,24788,35582,31784,44.1,31784,5271,3044
037,42,2014,59218,141400,48540,760,24260,1619,29460,67122,18913,30774,26261,39.9,26261,5413,3045
039,42,2014,51671,100300,44598,652,27298,1794,26461,87175,25775,41304,34834,42.5,34834,5110,3046
041,42,2014,79675,191300,62759,974,38783,2467,32264,243762,68074,129593,96906,40.7,96906,9619,3047
043,42,2014,67661,158100,52975,922,33351,2562,31907,271453,71363,140224,111364,39.8,111364,17055,3048
045,42,2014,78625,226800,62993,1207,35911,4582,35605,562960,143462,289269,204574,38.7,204574,29579,3049
049,42,2014,56305,124400,45560,734,26175,2364,26514,278443,72068,136410,108655,39.4,108655,18716,3050
051,42,2014,52171,89200,36562,564,21131,1195,27335,134086,36999,58971,53900,44.7,53900,12228,3051
055,42,2014,61779,165100,49487,825,32511,1863,30109,152892,39926,74715,58565,41.2,58565,7093,3052
063,42,2014,55166,104000,42431,666,21901,1703,21731,87706,23827,41655,34536,38.7,34536,6816,3053
069,42,2014,56825,145900,45265,783,26424,2260,28808,212719,55862,99840,84280,42.7,84280,14054,3054
071,42,2014,68907,188100,57403,988,32575,3105,31352,533320,131998,277738,194764,38.5,194764,23414,3055
073,42,2014,58082,99300,45356,633,20354,1524,28445,88771,26313,42900,35935,44.9,35935,4399,3056
075,42,2014,63329,168100,54068,886,34489,2550,31025,136359,35555,69529,51234,41.8,51234,6426,3057
077,42,2014,71534,188600,58603,1050,34466,3489,30797,357823,88937,189358,134442,39.8,134442,19362,3058
079,42,2014,57650,120300,44311,759,25903,1870,29097,318829,86556,158179,125235,42.7,125235,20579,3059
081,42,2014,58673,144100,45161,786,25143,1937,28764,116508,31533,56695,45742,42.1,45742,7530,3060
085,42,2014,57721,109900,43574,649,24862,1537,25011,114884,33053,52823,45074,44.6,45074,6586,3061
089,42,2014,72632,167800,63118,1299,31979,4041,30609,166314,42457,83907,54404,42.6,54404,10343,3062
091,42,2014,97078,287900,79495,1417,41240,4381,41455,816857,220564,452971,308912,41.3,308912,26622,3063
095,42,2014,74635,205700,61879,1142,32436,3925,32435,300654,80418,158194,113312,41.7,113312,10785,3064
097,42,2014,50657,107000,39778,687,27305,1252,26978,93944,27502,42753,38712,44,38712,5543,3065
101,42,2014,46989,148700,39043,921,28817,1469,29891,1560297,300561,747899,577862,33.8,577862,186168,3066
107,42,2014,56923,94800,43044,702,24258,1507,29876,145797,43704,68295,58061,44.1,58061,8263,3067
111,42,2014,55933,94400,46217,641,24969,1209,26138,76218,23627,35593,29481,45.6,29481,3037,3068
125,42,2014,73247,152100,56047,749,31961,1739,32217,208187,62772,103822,82396,44.3,82396,7971,3069
129,42,2014,67683,141000,53844,725,26897,1929,31752,359320,115951,185499,151362,46.2,151362,14070,3070
133,42,2014,68668,167000,58587,1003,30637,3126,32407,440755,126916,234603,169212,41.3,169212,21459,3071
003,44,2014,82968,205900,62261,1186,32657,3723,35107,165128,46109,92943,67432,43.7,67432,6636,3072
005,44,2014,90872,337200,71799,1284,45087,3952,37271,82358,21541,46558,35825,44.7,35825,3901,3073
007,44,2014,59453,207200,47481,1047,29056,3796,30326,631974,122484,330149,237787,37,237787,47051,3074
009,44,2014,89363,298300,71229,1346,36095,3928,31223,126653,36956,67733,48898,43.9,48898,6507,3075
003,45,2014,61104,136500,48882,727,29320,681,27380,164753,46810,80391,63518,41,63518,13688,3076
007,45,2014,51457,125800,42837,676,22513,768,27296,192810,52009,90395,74333,40.4,74333,15584,3077
013,45,2014,68127,271100,54996,1085,35058,1374,26370,175852,45519,82827,66191,43.7,66191,10024,3078
015,45,2014,58255,155100,52427,999,30084,805,30489,198205,49492,98611,69821,36.9,69821,11258,3079
019,45,2014,71885,249700,53308,1099,34856,1261,31220,381015,89484,205739,153179,37,153179,31443,3080
031,45,2014,45765,78000,34651,529,16998,350,22320,67799,17756,30509,25099,41.5,25099,9500,3081
035,45,2014,67443,163000,56277,1009,27943,1146,31063,148469,38073,77676,53509,35.5,53509,9807,3082
041,45,2014,56066,128300,43148,719,20821,547,27481,139231,34802,67607,52716,38.5,52716,10713,3083
045,45,2014,61098,160100,49268,837,27477,1098,30471,482752,118460,244074,181092,37.9,181092,29983,3084
047,45,2014,50540,102100,37831,651,21377,719,22026,69520,18535,33380,27151,38.8,27151,4657,3085
051,45,2014,50543,157000,43001,798,29637,594,22603,298832,86772,143882,125157,43.5,125157,24617,3086
057,45,2014,55952,161000,44412,722,30601,831,29188,83160,21560,38415,28903,41.3,28903,8453,3087
059,45,2014,44738,92100,37638,553,21068,506,21627,66533,17632,30234,24998,41.8,24998,5233,3088
063,45,2014,67137,141700,53980,850,34339,784,30808,277888,77701,145100,107408,39,107408,16198,3089
073,45,2014,50526,137200,35159,619,20000,662,22433,75192,23274,32322,32113,45.1,32113,6540,3090
075,45,2014,37676,88900,28680,599,16674,641,21180,90090,20099,36443,31350,38.1,31350,16660,3091
077,45,2014,53262,108600,40136,674,20959,544,22261,120368,31119,54816,43859,35.4,43859,13744,3092
079,45,2014,65696,149200,50028,955,31819,1190,25806,401566,85553,217468,146458,32.9,146458,25912,3093
083,45,2014,51096,121200,43688,726,27457,776,26061,293542,73093,139670,110179,38,110179,25130,3094
085,45,2014,45302,111100,36633,717,21639,708,22440,107919,26627,49166,39936,37.2,39936,10326,3095
091,45,2014,65811,162900,52565,897,31849,1016,30622,245346,63416,127371,91868,37.8,91868,17950,3096
099,46,2014,72306,159100,54829,794,32722,2183,30456,182882,44998,108153,71099,34.7,71099,8700,3097
103,46,2014,61669,161000,47838,824,30903,2351,26266,108242,27592,57976,42161,37.1,42161,4657,3098
001,47,2014,65576,139300,47821,684,24728,1117,28135,75528,21687,36122,30183,44,30183,5232,3099
009,47,2014,60478,165100,46819,772,24636,975,25614,126339,36060,61460,47871,43.2,47871,7367,3100
011,47,2014,54164,137800,42563,756,27753,893,24029,102975,24846,49832,37741,39.7,37741,6010,3101
037,47,2014,59453,171700,47993,971,37479,1708,28296,668347,141871,377032,267952,34.4,267952,51971,3102
059,47,2014,45008,115900,36694,532,22248,665,23009,68335,17986,32010,27296,43.9,27296,4013,3103
065,47,2014,61483,160400,48379,815,29743,1415,27402,351220,84507,179960,136427,39.2,136427,19550,3104
093,47,2014,64085,163100,46860,825,27387,1106,27433,448644,114916,226328,177479,37.2,177479,38181,3105
113,47,2014,52936,112300,42412,809,24647,875,26767,98178,24149,46714,38009,37.1,38009,9166,3106
119,47,2014,64527,147000,53990,851,22439,1039,29540,85515,22177,43719,31472,38.8,31472,3921,3107
125,47,2014,57832,144700,50941,928,32227,1252,28969,189961,39343,92101,65474,30.4,65474,13760,3108
141,47,2014,49218,143500,35516,676,19809,1021,24841,74165,18208,33548,29705,36.7,29705,6795,3109
147,47,2014,60547,151000,51883,922,30880,1155,30925,68079,18692,35208,24867,38.2,24867,4118,3110
149,47,2014,61992,159500,52502,950,35435,1245,30969,288906,65547,152794,103456,33,103456,16026,3111
155,47,2014,50985,154500,39175,694,21935,591,20874,95110,22870,46921,35072,42.9,35072,6415,3112
157,47,2014,56219,130700,43938,936,29229,1971,26883,938803,195455,467957,347377,35,347377,94805,3113
163,47,2014,53550,122600,38251,569,23668,873,25587,157047,49105,70762,66956,44.3,66956,11314,3114
165,47,2014,66203,178000,58316,972,34659,1225,31369,172706,45345,90738,62455,39.1,62455,10622,3115
179,47,2014,53398,147200,42950,708,25477,920,25118,126242,35565,60646,52788,39.5,52788,10464,3116
187,47,2014,105192,352000,93337,1446,43530,2060,45721,205226,58192,106870,71407,39.5,71407,5652,3117
189,47,2014,69193,207200,59685,962,31667,1282,33196,125376,35657,65505,46768,39.9,46768,5821,3118
005,48,2014,47356,80800,42156,680,22390,1284,25894,87750,21153,40345,30344,36.3,30344,6838,3119
021,48,2014,67270,126300,53631,894,29773,2410,30412,78069,21187,35176,25974,38.8,25974,4088,3120
027,48,2014,58179,127700,51221,894,35267,2309,27904,329140,60681,167449,114953,30.5,114953,19750,3121
029,48,2014,59392,133500,50760,932,32629,2661,26946,1855866,361624,927999,625260,33.3,625260,134744,3122
037,48,2014,51814,117100,40493,695,25714,1659,25348,93275,20802,39487,32915,38.6,32915,6563,3123
039,48,2014,83029,150300,74799,1059,43709,2900,43770,338124,82473,162980,114265,35.4,114265,10214,3124
041,48,2014,57381,161200,40973,912,27623,2858,20478,209152,33284,107821,77806,25.5,77806,32335,3125
061,48,2014,36749,76200,32093,626,17531,1278,20747,420392,81004,163884,121009,31.3,121009,71493,3126
085,48,2014,102774,232100,86040,1378,48523,4637,45836,885241,207583,487067,312298,36.2,312298,22841,3127
091,48,2014,78585,230100,62389,1045,40914,3242,35078,123694,33416,57141,44382,41.8,44382,5601,3128
099,48,2014,53543,106900,47042,873,29737,1706,24326,75562,12573,33355,22380,30.6,22380,2335,3129
113,48,2014,55794,135500,50076,983,37244,2832,29124,2518638,447366,1309386,891554,33.2,891554,179212,3130
121,48,2014,91027,205000,74196,1281,41006,4109,39331,753363,168169,423675,265729,34.5,265729,30029,3131
135,48,2014,70158,123700,58701,856,36950,1574,33477,153904,31892,75823,50724,31,50724,3766,3132
139,48,2014,70012,145900,60294,984,36551,2454,31566,159317,37225,78750,53454,36.2,53454,4024,3133
141,48,2014,43913,114900,40170,748,26409,2496,23158,833487,157142,377722,255736,31.7,255736,65443,3134
157,48,2014,98927,210400,87973,1394,53834,4718,46466,685345,169561,342085,214215,35.6,214215,24830,3135
167,48,2014,75053,151200,57991,982,30593,2804,31194,314198,75031,155735,117452,37.3,117452,17273,3136
181,48,2014,64681,109100,52058,793,26364,1767,27522,123534,31504,60306,46621,40,46621,7294,3137
183,48,2014,60743,126400,50917,784,24655,1757,26237,123204,29185,59329,46314,35.8,46314,10141,3138
187,48,2014,70991,165900,61538,984,35119,2857,31778,147250,37224,72871,50383,36.5,50383,4123,3139
201,48,2014,62639,142100,54178,1000,37454,3013,31249,4441370,813587,2302645,1538072,33,1538072,297442,3140
203,48,2014,63565,108900,49490,666,22352,1263,30674,67336,17236,30198,22997,35.8,22997,5405,3141
209,48,2014,78082,183400,59085,1103,24001,3588,24546,185025,38945,95560,63497,30.7,63497,18051,3142
213,48,2014,48219,86600,41112,713,21441,1217,26078,79290,23119,32132,30422,43.6,30422,6004,3143
215,48,2014,39083,79400,34801,608,17000,1639,19906,831073,153696,333682,226000,29.2,226000,139535,3144
231,48,2014,61255,85500,42038,720,20700,1486,26329,88493,21134,39742,30698,37.4,30698,6629,3145
245,48,2014,51180,94600,40652,700,25358,1775,28133,252235,57276,112227,94400,36,94400,29936,3146
251,48,2014,62709,118000,55739,882,30581,1901,32056,157456,41470,77338,55458,36.9,55458,11845,3147
257,48,2014,67312,127300,56098,998,32955,2520,30652,111236,27461,55500,35725,35.8,35725,5460,3148
291,48,2014,54325,80900,44188,699,20095,1672,28896,78117,18125,29698,24886,36.3,24886,4991,3149
303,48,2014,57096,113300,46076,860,30693,1921,24128,293974,61902,152097,110867,30.7,110867,24295,3150
309,48,2014,56376,117800,43609,796,21522,2117,24158,243441,50490,113648,87345,33,87345,18960,3151
329,48,2014,88819,168100,77711,1089,43598,2369,38327,155830,35412,84924,53655,31.9,53655,3566,3152
339,48,2014,80743,187200,70243,1141,35939,3583,36196,518947,126425,255976,179867,36.4,179867,18556,3153
347,48,2014,49815,103500,39326,661,19028,947,20636,65301,13242,31840,24734,30.5,24734,5402,3154
355,48,2014,61186,112500,51817,894,30530,2124,27842,356221,75463,178629,129264,35.1,129264,20708,3155
361,48,2014,54510,96600,46809,619,21499,1494,27000,83433,25196,39221,32952,37.5,32952,6326,3156
367,48,2014,81483,172800,68882,1019,36092,2562,36307,123164,31774,59677,42629,41.3,42629,6713,3157
375,48,2014,47010,85300,38324,682,25452,1451,24299,121627,23886,55310,42467,33.5,42467,10835,3158
381,48,2014,77502,152700,65749,939,32325,2472,35020,128220,34654,70933,49310,35.6,49310,4600,3159
397,48,2014,85352,193500,80407,1383,47167,3962,37264,87809,22766,45443,29401,38,29401,2958,3160
409,48,2014,61004,103600,53877,828,34426,1753,32323,66915,15105,-999999999,23156,35.4,23156,2871,3161
423,48,2014,56232,147000,43958,803,25099,1885,26135,218842,47966,102438,77469,36.3,77469,14050,3162
